id;contact_id;name;interest;deletedAt;user_id;plan_stage_id;stage_order;not_company
1602;NULL;SURA;1;NULL;390;NULL;NULL;0
1603;1715;"GASCO GLP";1;NULL;398;3;2;0
1604;NULL;Bloomberg;1;NULL;390;NULL;NULL;0
1605;NULL;Refinitiv;1;NULL;390;NULL;NULL;0
1606;NULL;Fidessa;1;NULL;390;NULL;NULL;0
1607;NULL;Itiviti;2;NULL;390;NULL;NULL;0
1608;1745;METROGAS;2;NULL;398;1;3;0
1609;NULL;MOLYMET;1;NULL;398;1;4;0
1610;NULL;"Bolsa de Santiago";1;NULL;390;NULL;NULL;0
1611;NULL;"Bolsa Electrónica";2;NULL;390;NULL;NULL;0
1612;NULL;"ITAU AGF";2;NULL;391;NULL;NULL;0
1613;1734;Confuturo;2;NULL;367;3;27;0
1614;1736;"Banco Estado";2;NULL;367;3;29;0
1615;NULL;"Entel Chile";1;NULL;82;NULL;NULL;0
1616;NULL;"Wom Chile";1;NULL;82;NULL;NULL;0
1617;NULL;"Claro Chile";1;NULL;82;NULL;NULL;0
1618;NULL;"GTD Manquehue";1;NULL;82;NULL;NULL;0
1619;NULL;"VTR Globalcom";1;NULL;82;NULL;NULL;0
1620;NULL;Loginsa;1;NULL;82;NULL;NULL;0
1621;NULL;"TW Logística";2;NULL;82;NULL;NULL;0
1622;NULL;"DHL Express Chile";1;NULL;82;NULL;NULL;0
1623;NULL;"Walmart Chile";1;NULL;82;NULL;NULL;0
1624;NULL;"Falabella Retail";1;NULL;82;NULL;NULL;0
1625;NULL;Agunsa;2;NULL;82;NULL;NULL;0
1626;NULL;"Correos de Chile";2;NULL;82;NULL;NULL;0
1627;NULL;"Starken Chile";2;NULL;82;NULL;NULL;0
1628;NULL;"Blue express";1;NULL;82;NULL;NULL;0
1629;NULL;"Ceva Logistics Chile";2;NULL;82;NULL;NULL;0
1630;NULL;Cencosud;1;NULL;82;NULL;NULL;0
1631;NULL;"Fedex Chile";1;NULL;82;NULL;NULL;0
1632;NULL;"Samsung Chile";1;NULL;82;NULL;NULL;0
1633;NULL;"LG Electronics Chile";1;NULL;82;NULL;NULL;0
1634;NULL;"Brightstar Corporation";2;NULL;82;NULL;NULL;0
1635;NULL;"Empresas Lipigas";1;NULL;82;NULL;NULL;0
1636;NULL;Sodimac;2;NULL;82;NULL;NULL;0
1637;NULL;Unilever;1;NULL;82;NULL;NULL;0
1638;NULL;Latam;1;NULL;82;NULL;NULL;0
1639;NULL;"Anglo American Chile";1;NULL;82;NULL;NULL;0
1640;NULL;"Sony Chile";1;NULL;82;NULL;NULL;0
1641;NULL;"Kimberly Clark";1;NULL;82;NULL;NULL;0
1642;NULL;"Enel Chile";1;NULL;82;NULL;NULL;0
1643;NULL;Masisa;2;NULL;82;NULL;NULL;0
1644;NULL;"Asociación de Bancos e Instituciones Financieras (ABIF)";2;NULL;364;NULL;NULL;0
1645;NULL;Sinacofi;2;NULL;364;NULL;NULL;0
1646;1543;Nexus;2;NULL;364;NULL;NULL;0
1647;NULL;"Banco Security";1;NULL;364;NULL;NULL;0
1650;NULL;Credicorp;2;NULL;391;NULL;NULL;0
1651;NULL;Picton;3;NULL;391;NULL;NULL;0
1652;NULL;EFG;3;NULL;391;NULL;NULL;0
1653;NULL;FIDELITY;2;NULL;391;NULL;NULL;0
1654;NULL;MFS;1;NULL;391;NULL;NULL;0
1655;NULL;Amundi;2;NULL;391;NULL;NULL;0
1656;NULL;Schroders;2;NULL;391;NULL;NULL;0
1657;NULL;"Nordea Asset Management";2;NULL;391;NULL;NULL;0
1658;NULL;"Security AGF";2;NULL;391;NULL;NULL;0
1660;1564;Anticipa;2;NULL;364;NULL;NULL;0
1661;NULL;Kuvasz;2;NULL;364;NULL;NULL;0
1665;1010;"Virtus Partners";1;NULL;83;NULL;NULL;0
1666;2110;"Vinson Consulting";1;NULL;83;3;2;0
1667;1743;"ENEL GENERACION";1;NULL;398;3;1;0
1668;NULL;OXIQUIM;1;NULL;398;NULL;NULL;0
1669;NULL;"GNL QUINTERO";1;NULL;398;NULL;NULL;0
1670;NULL;"GNL MEJILLONES";1;NULL;398;NULL;NULL;0
1672;1731;Pragma;2;NULL;390;3;12;0
1673;1916;"Banco Itau";1;NULL;418;3;1;0
1674;1758;"Banco Estado";1;NULL;412;NULL;NULL;0
1675;NULL;FALABELLA;1;NULL;414;NULL;NULL;0
1676;1774;"Banco Santander";1;NULL;423;3;9;0
1677;NULL;"Banco Itau";1;NULL;412;NULL;NULL;0
1678;NULL;ENTEL;1;NULL;414;NULL;NULL;0
1680;1876;Happaglloyd;1;NULL;420;1;1;0
1681;1792;"Banco del Estado";1;NULL;415;3;11;0
1682;1794;CLARO;2;NULL;414;1;1;0
1683;NULL;"Banco Scotiabank";1;NULL;412;NULL;NULL;0
1684;1765;Bancoestado;1;NULL;421;NULL;NULL;0
1685;1785;"Cruz Verde";2;NULL;414;3;3;0
1686;1836;BCI;1;NULL;421;NULL;NULL;0
1687;NULL;Evergreen;1;NULL;420;NULL;NULL;0
1688;1783;"Banco Itaú";1;NULL;415;3;10;0
1689;NULL;Entel;1;NULL;424;NULL;NULL;0
1690;NULL;COSCO;1;NULL;420;NULL;NULL;0
1691;1782;"Banco Consorcio";1;NULL;423;3;10;0
1692;NULL;VTR;1;NULL;414;NULL;NULL;0
1693;NULL;MSC;1;NULL;420;NULL;NULL;0
1694;1827;BICE;2;NULL;423;3;8;0
1695;1754;"Banco Itau";1;NULL;421;1;9999;0
1696;NULL;CENCOSUD;2;NULL;414;NULL;NULL;0
1697;1769;"Banco Estado";1;NULL;423;3;1;0
1698;2043;Salfacorp;1;NULL;416;3;3;0
1699;1921;Prisa;2;NULL;412;NULL;NULL;0
1700;1834;ACHIPA;1;NULL;420;1;2;0
1701;1829;DELOITTE;1;NULL;414;1;2;0
1702;1852;DIMERC;2;NULL;412;NULL;NULL;0
1703;1928;"Banco Estado";2;NULL;418;3;3;0
1704;1768;ACCENTURE;1;NULL;414;3;1;0
1705;1838;"Servicios Financieros Progreso";2;NULL;423;3;11;0
1707;NULL;HP;2;NULL;412;NULL;NULL;0
1708;1930;"Banco BCI";1;NULL;418;NULL;NULL;0
1709;1833;Besalco;1;NULL;416;3;5;0
1710;NULL;"Banco Santander";1;NULL;424;NULL;NULL;0
1711;1822;Incofin;2;NULL;423;3;2;0
1712;NULL;SONDA;2;NULL;412;NULL;NULL;0
1713;1777;"Banco Estado";1;NULL;424;1;9999;0
1714;1909;Falcom;2;NULL;423;3;7;0
1715;2041;"Echeverria Izquierdo";1;NULL;416;3;13;0
1716;NULL;SODIMAC;1;NULL;417;NULL;NULL;0
1717;NULL;"KUEHNE + NAGEL";2;NULL;420;NULL;NULL;0
1718;1936;"Banco Security";1;NULL;421;NULL;NULL;0
1720;NULL;"Banco Bice";1;NULL;424;NULL;NULL;0
1721;NULL;TCVAL;1;NULL;420;NULL;NULL;0
1722;1897;"Banco Security";3;NULL;423;NULL;NULL;0
1723;2046;"Empresa Constructora Moller y Perez Cotapos";1;NULL;416;2;5;0
1724;NULL;Scotiabank;1;NULL;424;NULL;NULL;0
1725;NULL;falabella;2;NULL;417;NULL;NULL;0
1726;NULL;BCI;1;NULL;424;NULL;NULL;0
1727;2014;Socovesa;1;NULL;416;3;1;0
1728;NULL;GEODIS;2;NULL;420;NULL;NULL;0
1730;1805;ITAU;3;NULL;414;NULL;NULL;0
1731;NULL;"Banco Security";1;NULL;424;NULL;NULL;0
1732;NULL;"Paz Corp";2;NULL;416;NULL;NULL;0
1733;NULL;Transbank;2;NULL;412;NULL;NULL;0
1734;1937;"Empresas Interoceanica";1;NULL;418;1;8;0
1735;NULL;"Banco Falabella";1;NULL;424;NULL;NULL;0
1736;1796;TPS;1;NULL;420;1;3;0
1737;2011;Icafal;1;NULL;416;2;6;0
1738;NULL;"Caja 18";3;NULL;412;NULL;NULL;0
1739;NULL;HamburgSud;1;NULL;420;NULL;NULL;0
1740;1931;ABIF;2;NULL;418;1;9;0
1741;2040;"Tecno Fast";2;NULL;416;3;12;0
1742;NULL;Copec;1;NULL;424;NULL;NULL;0
1743;1870;"Penta Servicios Financieros";2;NULL;423;3;6;0
1744;NULL;CENCOSUD;1;NULL;424;NULL;NULL;0
1745;1860;Ebco;1;NULL;416;3;21;0
1746;NULL;CODELCO;0;NULL;424;NULL;NULL;0
1747;1940;ENAP;1;NULL;417;1;1;0
1748;1815;"ACF Capital";1;NULL;423;3;3;0
1749;2045;"Ingeniería y Construcción Sigdo Koppers";2;NULL;416;1;13;0
1750;NULL;"Walmart (D&S) ";0;NULL;424;NULL;NULL;0
1751;NULL;Escondida;0;NULL;424;NULL;NULL;0
1752;NULL;"DS (WALMART)";2;NULL;417;NULL;NULL;0
1753;1853;VANTRUST;1;NULL;423;3;4;0
1754;1757;Arauco;1;NULL;416;3;22;0
1755;NULL;Arauco;0;NULL;424;NULL;NULL;0
1756;1923;"MBI ";3;NULL;423;NULL;NULL;0
1757;NULL;METROGAS;1;NULL;417;NULL;NULL;0
1758;2008;Ingevec;1;NULL;416;3;10;0
1759;1903;Tanner;3;NULL;423;NULL;NULL;0
1760;NULL;AWS;2;NULL;414;NULL;NULL;0
1761;NULL;"Embotelladora Andina";1;NULL;424;NULL;NULL;0
1762;1898;Boetsch;2;NULL;416;3;20;0
1763;NULL;Collahuasi;0;NULL;424;NULL;NULL;0
1764;NULL;WOM;2;NULL;414;NULL;NULL;0
1765;NULL;"COCA COLA ANDINA";1;NULL;417;NULL;NULL;0
1766;NULL;CCU;0;NULL;424;NULL;NULL;0
1767;2044;"Bice Inversiones";1;NULL;416;3;15;0
1768;NULL;"Banco Falabella";2;NULL;421;NULL;NULL;0
1769;1946;AGUNSA;1;NULL;420;1;4;0
1770;NULL;SQM;0;NULL;424;NULL;NULL;0
1771;2054;Toesca;1;NULL;416;1;14;0
1772;NULL;Copec;2;NULL;421;NULL;NULL;0
1773;1933;"Management Solutions";2;NULL;418;3;4;0
1774;NULL;Falabella;1;NULL;421;NULL;NULL;0
1775;NULL;Nestlé;1;NULL;424;NULL;NULL;0
1776;1948;Sartor;3;NULL;423;NULL;NULL;0
1777;1778;IBM;2;NULL;414;3;2;0
1778;NULL;"Larraín Vial ";1;NULL;416;NULL;NULL;0
1779;NULL;Latam;1;NULL;421;NULL;NULL;0
1780;2166;"Banco BCI";1;NULL;415;3;7;0
1781;1888;WALLMART;1;NULL;414;1;3;0
1782;1947;CCS;2;NULL;418;3;5;0
1783;NULL;CGE;1;NULL;424;NULL;NULL;0
1784;NULL;"Independencia S.A.";1;NULL;416;NULL;NULL;0
1785;1889;"Banco Santander";1;NULL;413;3;9;0
1786;NULL;"Banco BCI";1;NULL;416;NULL;NULL;0
1787;1899;"Banco Estado";2;NULL;413;3;7;0
1788;1950;"Banco Scotiabank";1;NULL;415;NULL;NULL;0
1789;1858;"Banco BCI";1;NULL;423;3;5;0
1790;1881;"Banco Itau";2;NULL;413;NULL;NULL;0
1791;1764;ONE;1;NULL;420;NULL;NULL;0
1792;1828;"Importadora Promomas";2;NULL;412;NULL;NULL;0
1793;2055;"BTG ";1;NULL;416;1;1;0
1795;NULL;Scotiabank;2;NULL;416;NULL;NULL;0
1796;1812;"Falabella Financiero";1;NULL;413;2;5;0
1797;NULL;Security;1;NULL;416;NULL;NULL;0
1798;1875;"Grupo Sura";1;NULL;413;2;1;0
1799;NULL;AGROSUPER;1;NULL;417;NULL;NULL;0
1800;1955;Indumotora;2;NULL;418;NULL;NULL;0
1801;NULL;GASCO;1;NULL;417;NULL;NULL;0
1802;1841;Sinacofi;2;NULL;413;3;6;0
1803;1964;Green;1;NULL;417;3;7;0
1804;2226;LIPIGAS;1;NULL;417;3;1;0
1805;1957;EY;2;NULL;418;1;2;0
1806;1826;"Banco Security";2;NULL;413;3;5;0
1807;1869;Rabobank;2;NULL;413;2;4;0
1808;1763;Transbank;1;NULL;413;3;1;0
1810;1958;"Banco Security";1;NULL;418;1;3;0
1811;1962;"Banco Security";1;NULL;415;NULL;NULL;0
1812;1959;"banco scotiabank";2;NULL;413;NULL;NULL;0
1813;NULL;"Parque Arauco S.A.";1;NULL;417;NULL;NULL;0
1814;NULL;"Banco Internacional";2;NULL;415;NULL;NULL;0
1815;NULL;"EASY Riteil";2;NULL;417;NULL;NULL;0
1816;NULL;ENEX;1;NULL;417;NULL;NULL;0
1817;NULL;SKY;1;NULL;414;NULL;NULL;0
1818;NULL;LATAM;1;NULL;414;NULL;NULL;0
1819;1961;"Analytics 10";2;NULL;418;3;2;0
1820;1963;"Banco Scotiabank";1;NULL;418;NULL;NULL;0
1821;NULL;"Banco Santander";1;NULL;412;NULL;NULL;0
1822;NULL;"servicio impuestos internos";2;NULL;412;NULL;NULL;0
1823;1965;Banmerchant;3;NULL;415;NULL;NULL;0
1824;NULL;"Tesorería General de la República";2;NULL;412;NULL;NULL;0
1825;NULL;"Municipalidad de las Condes";2;NULL;412;NULL;NULL;0
1826;NULL;"Ministerio de Obras Públicas";2;NULL;412;NULL;NULL;0
1827;1967;"Caja de Compensacion Los Heroes";2;NULL;418;1;4;0
1828;1968;BPO-Advisors;2;NULL;418;1;1;0
1829;1969;"BHP Billiton";2;NULL;418;1;5;0
1831;1971;"Caja de Compensacion 18 de Septiembre";1;NULL;418;NULL;NULL;0
1832;NULL;Metlife;2;NULL;413;NULL;NULL;0
1833;NULL;"Cementos BioBio";1;NULL;417;NULL;NULL;0
1834;NULL;ESVAL;1;NULL;417;NULL;NULL;0
1835;1973;KAUFMANN;1;NULL;417;1;4;0
1836;1972;Redbanc;3;NULL;418;NULL;NULL;0
1837;NULL;Banmedica;2;NULL;412;NULL;NULL;0
1838;NULL;Integramédica;3;NULL;412;NULL;NULL;0
1839;NULL;"Empresas Copec";1;NULL;412;NULL;NULL;0
1840;NULL;CMPC;2;NULL;412;NULL;NULL;0
1841;NULL;Eassity;2;NULL;412;NULL;NULL;0
1843;1861;Principal;1;NULL;421;NULL;NULL;0
1844;1857;"AFP Habitat";1;NULL;421;NULL;NULL;0
1845;1977;"Caja de Compensacion Los Andes";1;NULL;418;1;6;0
1846;NULL;OXIQUIM;1;NULL;417;NULL;NULL;0
1847;2355;"GNL Quintero";1;NULL;417;3;3;0
1848;NULL;"Banco Santander";1;NULL;421;NULL;NULL;0
1849;1987;"Banco Santander";1;NULL;418;NULL;NULL;0
1850;2000;"Centro de Modelamiento Matematico";2;NULL;418;NULL;NULL;0
1851;2036;Servipag;2;NULL;418;1;7;0
1852;NULL;"Caja Los Andes";2;NULL;414;NULL;NULL;0
1853;2050;"Banco Falabella";1;NULL;418;2;1;0
1854;NULL;"Mercado Libre";1;NULL;414;NULL;NULL;0
1855;1986;Belfi;1;NULL;416;1;2;0
1856;NULL;Sodimac;2;NULL;414;NULL;NULL;0
1857;2023;"Red Megacentro";2;NULL;416;1;3;0
1858;NULL;"RIPLEY RETAIL";1;NULL;414;NULL;NULL;0
1859;NULL;"Experian Chile";1;NULL;418;NULL;NULL;0
1860;2039;"Mena y Ovalle";1;NULL;416;1;4;0
1861;1985;"Constructora Bio Bio";2;NULL;416;1;5;0
1862;NULL;Walmart;2;NULL;421;NULL;NULL;0
1863;2034;pocuro;1;NULL;416;2;1;0
1864;NULL;"Inversiones La Construcción";1;NULL;416;NULL;NULL;0
1865;2025;"Mas Errázuriz";2;NULL;416;1;6;0
1866;NULL;CMB;1;NULL;416;NULL;NULL;0
1867;1882;Fundamenta;1;NULL;416;2;4;0
1868;2155;Enaco;1;NULL;416;3;6;0
1869;2024;Credicorp;1;NULL;416;3;2;0
1870;NULL;"Inmobiliaria RVC";2;NULL;416;NULL;NULL;0
1871;NULL;"Empresas FPY";2;NULL;416;NULL;NULL;0
1872;NULL;Brotec;2;NULL;416;NULL;NULL;0
1873;2013;Inspira;1;NULL;416;3;7;0
1874;1991;SAE;2;NULL;416;1;7;0
1875;2162;"Inmobiliaria Absal";1;NULL;416;3;8;0
1876;1988;"Tempus Asset";1;NULL;416;1;8;0
1877;2028;alborada;2;NULL;416;1;15;0
1878;1999;"Constructora El Sauce";2;NULL;416;1;9;0
1879;1992;Alvial;2;NULL;416;1;10;0
1880;2052;"Banco Ripley";2;NULL;418;NULL;NULL;0
1881;2048;"Viviendas 2000";1;NULL;416;3;17;0
1882;NULL;"Banco Bice";2;NULL;418;NULL;NULL;0
1883;2001;Armas;1;NULL;416;3;18;0
1884;1890;"Inmobiliaria MB";2;NULL;416;1;11;0
1885;1849;"Banco Itaú";1;NULL;416;2;3;0
1886;2004;"Con Pax";1;NULL;416;3;14;0
1887;2047;"Hiller Inversiones";2;NULL;416;3;19;0
1888;2016;"Banco Consorcio";2;NULL;416;1;12;0
1889;2007;"Banco Santander";1;NULL;416;3;16;0
1890;1702;"MINERA ISLA RIESCO";1;NULL;398;1;4;0
1891;2053;SINACOFI;1;NULL;418;NULL;NULL;0
1892;NULL;"Banco Consorcio";1;NULL;418;NULL;NULL;0
1893;1708;PRDW;2;NULL;398;3;3;0
1894;1726;"PUERTO POTRERILLOS";1;NULL;398;3;4;0
1895;1728;"ENEL DISTRIBUCION";1;NULL;398;3;5;0
1896;1711;"MAKEEN ENERGY";2;NULL;398;3;6;0
1897;NULL;"BCI Asset M.";1;NULL;416;NULL;NULL;0
1898;1924;Jobconsulting;1;NULL;417;3;6;0
1899;2058;IPF;1;NULL;417;1;2;0
1900;1701;Ingerencia;2;NULL;390;3;6;0
1901;916;"vant trust capital";2;NULL;171;3;4;0
1902;904;"Vida Security";2;NULL;171;3;6;0
1903;2090;"CUPRUM AFP";1;NULL;356;3;7;0
1904;1709;"Snoop Consulting";1;NULL;390;3;8;0
1905;1706;"PAD Systems";2;NULL;390;3;7;0
1907;2101;LabLab;1;NULL;83;NULL;NULL;0
1908;2102;"Pasteur Lab.";1;NULL;356;3;9;0
1909;1725;"BCI Corredores de Bolsa";1;NULL;390;3;9;0
1910;2091;"Isapre Cruz Blanca";2;NULL;293;2;1;0
1911;2079;Mckinsey;1;NULL;83;3;4;0
1912;1694;SII;1;NULL;390;3;2;0
1913;2073;Orbis;2;NULL;390;2;2;0
1914;906;"Banco Estado";1;NULL;171;3;2;0
1915;1727;Rigel;2;NULL;390;2;1;0
1918;2075;"Global Group";2;NULL;390;1;1;0
1919;2076;"Candleworx Advisors";2;NULL;390;3;5;0
1920;2105;OTEC;1;NULL;356;2;4;0
1921;2078;Cencosud;2;NULL;390;1;2;0
1922;2081;LATAM;1;NULL;390;1;3;0
1923;2083;"JRI Ingeniería";3;NULL;390;NULL;NULL;0
1924;2084;IBM;1;NULL;390;1;4;0
1925;2085;"Banco Internacional";1;NULL;390;1;5;0
1926;2087;Angloamerican;2;NULL;390;1;6;0
1927;2089;Claro;2;NULL;390;3;13;0
1928;2093;Bloomberg;1;NULL;390;3;4;0
1929;NULL;Cintac;1;NULL;83;NULL;NULL;0
1930;NULL;NOVARTIS;1;NULL;356;NULL;NULL;0
1931;2095;DELL;1;NULL;390;1;7;0
1932;NULL;SANITAS;1;NULL;356;NULL;NULL;0
1933;NULL;"AXON PHARMA";1;NULL;356;NULL;NULL;0
1934;NULL;Mazda;1;NULL;366;NULL;NULL;0
1935;NULL;Lenovo;1;NULL;366;NULL;NULL;0
1936;922;"Cruz Blanca";2;NULL;171;1;9;0
1937;NULL;"Pharma Investi";1;NULL;356;NULL;NULL;0
1938;2112;"Empresas Clínica Alemana";1;NULL;171;1;10;0
1940;NULL;Electroandina;1;NULL;366;NULL;NULL;0
1941;901;"Principal Financial Group";1;NULL;171;1;11;0
1942;NULL;"General Electric";1;NULL;366;NULL;NULL;0
1943;NULL;"Hunter Douglas";1;NULL;366;NULL;NULL;0
1944;NULL;"Net Now (Acer)";1;NULL;366;NULL;NULL;0
1945;NULL;NIBSA;1;NULL;366;NULL;NULL;0
1947;NULL;sony;1;NULL;366;NULL;NULL;0
1949;NULL;Vicsa;1;NULL;366;NULL;NULL;0
1951;1589;Startech;1;NULL;366;3;8;0
1952;2120;Confuturo;1;NULL;171;1;13;0
1953;910;"Banco Ripley";1;NULL;171;1;14;0
1954;911;Solventa;1;NULL;171;1;15;0
1957;1911;"HK Capital";2;NULL;413;3;2;0
1958;NULL;Pocuro;1;NULL;260;NULL;NULL;0
1959;2129;Laurate;1;NULL;367;3;11;0
1960;2131;Agencias;1;NULL;367;3;4;0
1962;2137;"Icaran Head Hunter";1;NULL;367;3;17;0
1963;1735;"Varias Empresas y Contactos";1;NULL;367;3;9;0
1964;2144;Engie;2;NULL;367;2;3;0
1965;NULL;"BBR SPA";1;NULL;193;NULL;NULL;0
1966;1915;"head hunter";2;NULL;413;3;3;0
1967;2154;"PUERTO COQUIMBO";2;NULL;398;1;5;0
1968;NULL;"Banco Internacional";1;NULL;416;NULL;NULL;0
1969;2157;"Van Trust";2;NULL;415;3;9;0
1970;2156;"Falcom Capital";2;NULL;415;3;12;0
1972;2056;"Banco Bice Familiy Office";1;NULL;415;3;14;0
1974;1767;GASMAR;1;NULL;417;3;9;0
1975;1859;"Parez y Alvarez";1;NULL;417;3;8;0
1976;2160;"Equlitas ";1;NULL;417;3;10;0
1977;NULL;Asus;1;NULL;366;NULL;NULL;0
1978;NULL;AMD;1;NULL;366;NULL;NULL;0
1979;1610;"Red UC Christus";1;NULL;367;3;14;0
1981;2022;Econsult;1;NULL;416;2;2;0
1982;1633;Consultor;1;NULL;367;3;8;0
1983;2164;Consultoria;1;NULL;367;3;3;0
1984;NULL;Masisa;1;NULL;341;NULL;NULL;0
1985;NULL;"Ikea ";1;NULL;341;NULL;NULL;0
1986;2169;KPMG;2;NULL;415;3;6;0
1987;1877;"Fuenzalida Propiedades";2;NULL;415;3;5;0
1989;2172;"Penta Financiero";1;NULL;415;3;4;0
1990;2173;IBM;1;NULL;193;3;1;0
1991;NULL;Oracle;1;NULL;193;NULL;NULL;0
1992;NULL;Softline;2;NULL;193;NULL;NULL;0
1993;NULL;SAP;1;NULL;193;NULL;NULL;0
1994;NULL;Salesforce;1;NULL;193;NULL;NULL;0
1995;NULL;Redbanc;1;NULL;193;NULL;NULL;0
1997;2175;Principal.;2;NULL;287;1;9999;0
1999;NULL;"Banco de Crédito e Inversiones";1;NULL;193;NULL;NULL;0
2000;NULL;"Banco del Estado de Chile";1;NULL;193;NULL;NULL;0
2001;NULL;"Banco de Chile";1;NULL;193;NULL;NULL;0
2002;NULL;"Banco ITAU";1;NULL;193;NULL;NULL;0
2003;NULL;"Tata Consultancy Services";1;NULL;193;NULL;NULL;0
2004;NULL;"Accenture Chile";1;NULL;193;NULL;NULL;0
2005;NULL;COMICROM;1;NULL;193;NULL;NULL;0
2006;NULL;Belltech;1;NULL;193;NULL;NULL;0
2007;483;"Ana Luisa Vivavnco";1;NULL;274;3;2;0
2008;NULL;COASIN;1;NULL;193;NULL;NULL;0
2009;NULL;HP;2;NULL;193;NULL;NULL;0
2010;NULL;DEFONTANA;1;NULL;193;NULL;NULL;0
2011;2186;ASICOM;1;NULL;193;1;9999;0
2012;NULL;"ACEPTA Chile";1;NULL;193;NULL;NULL;0
2013;2181;"In Motion Chile";1;NULL;193;2;1;0
2014;NULL;e-certchile;1;NULL;193;NULL;NULL;0
2015;NULL;"Scotiabank Chile";0;NULL;193;NULL;NULL;0
2016;2180;"CF + Partners";1;NULL;274;3;3;0
2017;2182;"Focus Advisor";1;NULL;274;1;2;0
2018;NULL;SOFTLAND;1;NULL;193;NULL;NULL;0
2021;2187;FINCO;2;NULL;418;3;6;0
2022;2188;"Odfjell Terminals - Terquim S.A.";2;NULL;418;2;3;0
2023;2189;FALP;2;NULL;418;2;2;0
2024;2190;INVICA;2;NULL;413;3;8;0
2028;NULL;"SMU S.A.";1;NULL;313;NULL;NULL;0
2030;NULL;Mars;1;NULL;366;NULL;NULL;0
2031;2215;ENAEX;1;NULL;417;3;11;0
2032;NULL;ULTRAMAR;1;NULL;420;NULL;NULL;0
2033;NULL;SAAM;1;NULL;420;NULL;NULL;0
2034;NULL;"K+S Chile S.A.";3;NULL;420;NULL;NULL;0
2035;NULL;"BROOM LOGISTICS";1;NULL;420;NULL;NULL;0
2036;NULL;INCHCAPE;1;NULL;420;NULL;NULL;0
2037;NULL;CMA-CGM;1;NULL;420;NULL;NULL;0
2038;NULL;LAN;2;NULL;420;NULL;NULL;0
2039;NULL;"MARITIME LOGISTICS";2;NULL;420;NULL;NULL;0
2040;NULL;"SAI - Puerto San Antonio";2;NULL;420;NULL;NULL;0
2041;NULL;CAROZZI;3;NULL;420;NULL;NULL;0
2042;NULL;CCU;3;NULL;420;NULL;NULL;0
2043;NULL;SALCOBRAND;3;NULL;420;NULL;NULL;0
2044;NULL;SOCOFAR;3;NULL;420;NULL;NULL;0
2045;NULL;FALABELLA;3;NULL;420;NULL;NULL;0
2046;NULL;ANGLOAMERICA;0;NULL;420;NULL;NULL;0
2047;NULL;"MINERA ESCONDIDA";3;NULL;420;NULL;NULL;0
2048;NULL;"MINERA COLLAHUASI";3;NULL;420;NULL;NULL;0
2049;2216;Soprole;2;NULL;413;3;4;0
2052;2220;"Advise Consultores";1;NULL;417;3;12;0
2053;2222;"Besalco Construcciones";1;NULL;417;3;13;0
2054;NULL;BICE;1;NULL;390;NULL;NULL;0
2055;NULL;"Grupo Security";1;NULL;390;NULL;NULL;0
2056;NULL;"Banco Consorcio";1;NULL;390;NULL;NULL;0
2057;NULL;"C.C.A.F. LOS ANDES";1;NULL;390;NULL;NULL;0
2058;NULL;"Banco Internacional";1;NULL;390;NULL;NULL;0
2059;NULL;Prueba;1;NULL;1;NULL;NULL;0
2060;NULL;"Prueba 2";2;NULL;1;NULL;NULL;0
2061;NULL;"Prueba 3";0;NULL;1;NULL;NULL;0
2071;2225;Entel;1;NULL;366;3;3;0
2072;2226;JPL;2;NULL;417;3;4;0
2073;1798;Indumotora;2;NULL;417;3;15;0
2075;2236;"BANCO ITAU";1;NULL;449;3;1;0
2076;NULL;Nike;1;NULL;452;NULL;NULL;0
2077;2269;"JP Morgan";1;NULL;419;2;2;0
2078;NULL;"Burger King";1;NULL;452;NULL;NULL;0
2079;2253;Scotiabank;1;NULL;419;2;1;0
2080;NULL;Pepsi;2;NULL;452;NULL;NULL;0
2081;NULL;WOM;2;NULL;452;NULL;NULL;0
2082;NULL;"Banco Rabobank";1;NULL;448;NULL;NULL;0
2083;2261;"Banco BICE";1;NULL;419;3;1;0
2084;NULL;Claro;3;NULL;452;NULL;NULL;0
2085;2338;"BANCO BICE";1;NULL;449;1;1;0
2086;NULL;"Mercado Pago";1;NULL;419;NULL;NULL;0
2088;NULL;Adidas;2;NULL;452;NULL;NULL;0
2089;NULL;"IBM Financing";1;NULL;419;NULL;NULL;0
2090;NULL;Fintual;2;NULL;452;NULL;NULL;0
2091;2242;"Banco Itau";1;NULL;448;NULL;NULL;0
2094;NULL;"Banco Itau";3;NULL;419;NULL;NULL;0
2095;NULL;"Banco Santander";2;NULL;448;NULL;NULL;0
2096;2238;Movistar;3;NULL;452;NULL;NULL;0
2097;NULL;"Banco Santander";2;NULL;419;NULL;NULL;0
2098;2393;"AVLA CHILE";2;NULL;449;3;3;0
2099;2288;"Banco Credito";1;NULL;448;NULL;NULL;0
2101;NULL;"Credit Suisse";1;NULL;419;NULL;NULL;0
2103;2278;Google;2;NULL;452;NULL;NULL;0
2104;NULL;"COMISIÓN PARA EL MERCADO FINANCIERO";2;NULL;449;NULL;NULL;0
2105;NULL;"Banco Bice";1;NULL;448;NULL;NULL;0
2106;NULL;ABIF;1;NULL;449;NULL;NULL;0
2108;2273;BANCOESTADO;1;NULL;449;3;2;0
2109;NULL;"Banco Consorcio";1;NULL;448;NULL;NULL;0
2110;NULL;Facebook;3;NULL;452;NULL;NULL;0
